+0.0170898	+2.9248047	+3.4179688	+2.2314453
+0.0097656	+2.9077148	+3.3984375	+2.2265625
+0.0146484	+2.8857422	+3.3740234	+2.2241211
+0.0170898	+2.8515625	+3.3984375	+2.2119141
+0.0122070	+2.8295898	+3.3862305	+2.2119141
+0.0146484	+2.7880859	+3.3764648	+2.1899414
+0.0122070	+2.7587891	+3.3593750	+2.1923828
+0.0097656	+2.7343750	+3.3422852	+2.1850586
+0.0122070	+2.7075195	+3.3764648	+2.2021484
+0.0122070	+2.6879883	+3.3544922	+2.1899414
+0.0170898	+2.6782227	+3.3544922	+2.1777344
+0.0146484	+2.6318359	+3.3447266	+2.1704102
+0.0219727	+2.6196289	+3.3544922	+2.1826172
+0.0195313	+2.5854492	+3.3154297	+2.1484375
+0.0097656	+2.5585938	+3.3203125	+2.1215820
+0.0122070	+2.5488281	+3.2788086	+2.1118164
+0.0122070	+2.5292969	+3.2495117	+2.0922852
+0.0170898	+2.4902344	+3.2055664	+2.0727539
+0.0146484	+2.4731445	+3.1884766	+2.0385742
+0.0170898	+2.4194336	+3.1372070	+1.9970703
+0.0122070	+2.3803711	+3.1103516	+1.9750977
+0.0170898	+2.3486328	+3.0615234	+1.9360352
+0.0195313	+2.3339844	+3.0322266	+1.9018555
+0.0195313	+2.3291016	+3.0004883	+1.8750000
+0.0170898	+2.3120117	+2.9516602	+1.8359375
+0.0146484	+2.2802734	+2.9052734	+1.8090820
+0.0170898	+2.2363281	+2.8906250	+1.7944336
+0.0146484	+2.2070313	+2.8588867	+1.7749023
+0.0195313	+2.1875000	+2.8247070	+1.7529297
+0.0122070	+2.1948242	+2.7612305	+1.6943359
+0.0122070	+2.1923828	+2.7539063	+1.6845703
+0.0122070	+2.1582031	+2.7270508	+1.6552734
+0.0122070	+2.1240234	+2.7246094	+1.6357422
+0.0146484	+2.0922852	+2.6416016	+1.5942383
+0.0170898	+2.0556641	+2.6269531	+1.5673828
+0.0122070	+2.0336914	+2.5610352	+1.5234375
+0.0170898	+2.0141602	+2.5024414	+1.4672852
+0.0122070	+2.0141602	+2.4877930	+1.4648438
+0.0122070	+2.0068359	+2.4975586	+1.4624023
+0.0097656	+1.9775391	+2.4682617	+1.4282227
+0.0146484	+1.9335938	+2.4511719	+1.4233398
+0.0195313	+1.8920898	+2.4462891	+1.4111328
+0.0146484	+1.8823242	+2.4267578	+1.3916016
+0.0146484	+1.8847656	+2.3681641	+1.3378906
+0.0170898	+1.8847656	+2.3413086	+1.3305664
+0.0170898	+1.8627930	+2.3120117	+1.3134766
+0.0170898	+1.8237305	+2.2998047	+1.2866211
+0.0097656	+1.7895508	+2.2583008	+1.2597656
+0.0122070	+1.7602539	+2.2631836	+1.2695313
+0.0170898	+1.7431641	+2.2216797	+1.2329102
+0.0146484	+1.7333984	+2.2070313	+1.2182617
+0.0170898	+1.7382813	+2.1752930	+1.2060547
+0.0170898	+1.7407227	+2.2119141	+1.2133789
+0.0195313	+1.7187500	+2.1655273	+1.1865234
+0.0195313	+1.6845703	+2.1337891	+1.1547852
+0.0195313	+1.6455078	+2.1313477	+1.1547852
+0.0195313	+1.6455078	+2.1044922	+1.1279297
+0.0146484	+1.6430664	+2.0556641	+1.0888672
+0.0195313	+1.6357422	+2.0434570	+1.0791016
+0.0170898	+1.6186523	+2.0288086	+1.0766602
+0.0195313	+1.5991211	+1.9995117	+1.0522461
+0.0195313	+1.5698242	+1.9946289	+1.0424805
+0.0073242	+1.5405273	+2.0092773	+1.0302734
+0.0170898	+1.5454102	+1.9726563	+1.0278320
+0.0122070	+1.5161133	+1.9409180	+0.9985352
+0.0146484	+1.5112305	+1.9140625	+0.9765625
+0.0097656	+1.5112305	+1.9116211	+0.9741211
+0.0170898	+1.4965820	+1.8872070	+0.9643555
+0.0122070	+1.4550781	+1.8969727	+0.9399414
+0.0073242	+1.4404297	+1.8750000	+0.9375000
+0.0097656	+1.4331055	+1.8652344	+0.9277344
+0.0122070	+1.4184570	+1.8432617	+0.9130859
+0.0097656	+1.4111328	+1.8505859	+0.9033203
+0.0170898	+1.4160156	+1.7993164	+0.8862305
+0.0195313	+1.4013672	+1.8188477	+0.8862305
+0.0195313	+1.3842773	+1.7968750	+0.8666992
+0.0170898	+1.3623047	+1.7968750	+0.8740234
+0.0146484	+1.3452148	+1.7846680	+0.8715820
+0.0170898	+1.3330078	+1.7700195	+0.8544922
+0.0122070	+1.3403320	+1.7529297	+0.8398438
+0.0170898	+1.3354492	+1.7480469	+0.8300781
+0.0170898	+1.3354492	+1.7407227	+0.8325195
+0.0170898	+1.3159180	+1.7236328	+0.8032227
+0.0244141	+1.3061523	+1.7407227	+0.8154297
+0.0146484	+1.2939453	+1.7089844	+0.7958984
+0.0097656	+1.2988281	+1.7065430	+0.7910156
+0.0170898	+1.3012695	+1.6943359	+0.7910156
+0.0195313	+1.2939453	+1.7016602	+0.7690430
+0.0195313	+1.2915039	+1.6894531	+0.7739258
+0.0195313	+1.2792969	+1.6674805	+0.7690430
+0.0122070	+1.2548828	+1.6699219	+0.7666016
+0.0195313	+1.2475586	+1.6699219	+0.7666016
+0.0122070	+1.2548828	+1.6748047	+0.7666016
+0.0219727	+1.2426758	+1.6577148	+0.7495117
+0.0097656	+1.2500000	+1.6552734	+0.7446289
+0.0170898	+1.2475586	+1.6406250	+0.7397461
+0.0122070	+1.2500000	+1.6430664	+0.7373047
+0.0146484	+1.2329102	+1.6381836	+0.7421875
+0.0097656	+1.2329102	+1.6357422	+0.7250977
+0.0146484	+1.2255859	+1.6406250	+0.7348633
+0.0170898	+1.2182617	+1.6137695	+0.7226563
+0.0122070	+1.2207031	+1.6235352	+0.7250977
+0.0146484	+1.2182617	+1.6162109	+0.7202148
+0.0195313	+1.2084961	+1.6210938	+0.7104492
+0.0195313	+1.2109375	+1.6088867	+0.7177734
+0.0146484	+1.2133789	+1.6113281	+0.7177734
+0.0170898	+1.2133789	+1.6113281	+0.7153320
+0.0122070	+1.2182617	+1.6088867	+0.7104492
+0.0170898	+1.2304688	+1.6186523	+0.6884766
+0.0219727	+1.2329102	+1.6064453	+0.7055664
+0.0170898	+1.2353516	+1.6088867	+0.7080078
+0.0195313	+1.2280273	+1.5991211	+0.7104492
+0.0146484	+1.2182617	+1.6186523	+0.7153320
+0.0097656	+1.2158203	+1.5844727	+0.7177734
+0.0195313	+1.2329102	+1.6137695	+0.7177734
+0.0170898	+1.2329102	+1.6040039	+0.7128906
+0.0170898	+1.2329102	+1.6015625	+0.7031250
+0.0122070	+1.2207031	+1.5942383	+0.7080078
+0.0146484	+1.2207031	+1.6406250	+0.7202148
+0.0170898	+1.2231445	+1.6088867	+0.7128906
+0.0170898	+1.2377930	+1.6088867	+0.7128906
+0.0195313	+1.2500000	+1.6015625	+0.7226563
+0.0146484	+1.2622070	+1.6113281	+0.7177734
+0.0122070	+1.2744141	+1.6333008	+0.7275391
+0.0122070	+1.2792969	+1.6113281	+0.7177734
+0.0097656	+1.2890625	+1.6088867	+0.7128906
+0.0122070	+1.2939453	+1.6162109	+0.7202148
+0.0122070	+1.2915039	+1.6455078	+0.7250977
+0.0097656	+1.2939453	+1.6625977	+0.7446289
+0.0195313	+1.3012695	+1.7041016	+0.7739258
+0.0170898	+1.3012695	+1.7211914	+0.8032227
+0.0146484	+1.3037109	+1.7504883	+0.8251953
+0.0146484	+1.3256836	+1.7431641	+0.8374023
+0.0170898	+1.3256836	+1.7797852	+0.8447266
+0.0170898	+1.3354492	+1.7675781	+0.8642578
+0.0170898	+1.3452148	+1.7700195	+0.8496094
+0.0170898	+1.3574219	+1.7773438	+0.8593750
+0.0097656	+1.3500977	+1.7749023	+0.8422852
+0.0146484	+1.3574219	+1.7773438	+0.8642578
+0.0170898	+1.3671875	+1.7822266	+0.8569336
+0.0170898	+1.3623047	+1.7968750	+0.8642578
+0.0195313	+1.3623047	+1.7968750	+0.8740234
+0.0170898	+1.3769531	+1.8164063	+0.8935547
+0.0097656	+1.3867188	+1.8408203	+0.9179688
+0.0122070	+1.4062500	+1.8334961	+0.9033203
+0.0195313	+1.4282227	+1.8457031	+0.9082031
+0.0170898	+1.4575195	+1.8457031	+0.9106445
+0.0170898	+1.4721680	+1.8505859	+0.9106445
+0.0146484	+1.4868164	+1.8530273	+0.9057617
+0.0195313	+1.4868164	+1.8701172	+0.9228516
+0.0097656	+1.4868164	+1.8774414	+0.9375000
+0.0146484	+1.4697266	+1.8798828	+0.9423828
+0.0146484	+1.4721680	+1.8847656	+0.9521484
+0.0122070	+1.4770508	+1.8554688	+0.9472656
+0.0122070	+1.4819336	+1.8945313	+0.9497070
+0.0170898	+1.4965820	+1.8872070	+0.9472656
+0.0122070	+1.5039063	+1.8969727	+0.9521484
+0.0146484	+1.5209961	+1.8896484	+0.9497070
+0.0146484	+1.5332031	+1.9018555	+0.9472656
+0.0170898	+1.5380859	+1.8896484	+0.9375000
+0.0122070	+1.5673828	+1.8798828	+0.9423828
+0.0170898	+1.5673828	+1.8774414	+0.9399414
+0.0122070	+1.5820313	+1.8725586	+0.9252930
+0.0195313	+1.5771484	+1.8896484	+0.9472656
+0.0146484	+1.5820313	+1.8750000	+0.9448242
+0.0122070	+1.6015625	+1.8872070	+0.9497070
+0.0146484	+1.6064453	+1.8994141	+0.9545898
+0.0146484	+1.6235352	+1.9238281	+0.9912109
+0.0219727	+1.6577148	+1.9262695	+0.9790039
+0.0122070	+1.6772461	+1.9750977	+1.0058594
+0.0122070	+1.7065430	+1.9995117	+1.0375977
+0.0097656	+1.7309570	+2.0239258	+1.0522461
+0.0146484	+1.7333984	+2.0581055	+1.0839844
+0.0122070	+1.7407227	+2.0605469	+1.0742188
+0.0170898	+1.7724609	+2.0556641	+1.0913086
+0.0146484	+1.7797852	+2.0825195	+1.1010742
+0.0146484	+1.7822266	+2.0922852	+1.1132813
+0.0122070	+1.7968750	+2.0800781	+1.1279297
+0.0146484	+1.8164063	+2.1240234	+1.1547852
+0.0146484	+1.8188477	+2.1411133	+1.1547852
+0.0170898	+1.8286133	+2.1533203	+1.1669922
+0.0146484	+1.8505859	+2.1704102	+1.1816406
+0.0219727	+1.8798828	+2.1972656	+1.2036133
+0.0146484	+1.8945313	+2.2265625	+1.1816406
+0.0170898	+1.9165039	+2.2143555	+1.2231445
+0.0170898	+1.9360352	+2.2509766	+1.2451172
+0.0195313	+1.9628906	+2.2583008	+1.2548828
+0.0170898	+1.9750977	+2.2802734	+1.2695313
+0.0146484	+1.9995117	+2.2851563	+1.2768555
+0.0146484	+2.0043945	+2.3168945	+1.2988281
+0.0195313	+2.0288086	+2.3437500	+1.3256836
+0.0170898	+2.0385742	+2.3461914	+1.3330078
+0.0146484	+2.0654297	+2.3876953	+1.3647461
+0.0122070	+2.0800781	+2.3730469	+1.3793945
+0.0146484	+2.0947266	+2.4194336	+1.3940430
+0.0122070	+2.1289063	+2.4340820	+1.3989258
+0.0122070	+2.1484375	+2.4414063	+1.4160156
+0.0195313	+2.1704102	+2.4731445	+1.4331055
+0.0170898	+2.1704102	+2.5146484	+1.4501953
+0.0097656	+2.1850586	+2.5073242	+1.4550781
+0.0195313	+2.2167969	+2.5122070	+1.4672852
+0.0195313	+2.2314453	+2.5341797	+1.4868164
+0.0146484	+2.2656250	+2.5341797	+1.4965820
+0.0195313	+2.2705078	+2.5561523	+1.5112305
+0.0170898	+2.2949219	+2.5878906	+1.5429688
+0.0219727	+2.3095703	+2.5903320	+1.5380859
+0.0146484	+2.3364258	+2.5927734	+1.5478516
+0.0170898	+2.3535156	+2.6196289	+1.5576172
+0.0122070	+2.3559570	+2.6684570	+1.5893555
+0.0122070	+2.3828125	+2.6538086	+1.5771484
+0.0195313	+2.4047852	+2.6538086	+1.5869141
+0.0122070	+2.4169922	+2.6708984	+1.5991211
+0.0195313	+2.4340820	+2.6538086	+1.6040039
+0.0146484	+2.4511719	+2.7050781	+1.6162109
+0.0122070	+2.4682617	+2.6953125	+1.6210938
+0.0170898	+2.4926758	+2.7197266	+1.6333008
+0.0170898	+2.5219727	+2.7221680	+1.6503906
+0.0146484	+2.5537109	+2.7636719	+1.6406250
+0.0219727	+2.5708008	+2.7392578	+1.6650391
+0.0170898	+2.5903320	+2.7441406	+1.6650391
+0.0122070	+2.6220703	+2.7807617	+1.6894531
+0.0170898	+2.6269531	+2.7856445	+1.7041016
+0.0195313	+2.6562500	+2.7734375	+1.7065430
+0.0170898	+2.6733398	+2.8344727	+1.7285156
+0.0073242	+2.6879883	+2.8369141	+1.7456055
+0.0146484	+2.7075195	+2.8491211	+1.7529297
+0.0195313	+2.7294922	+2.8515625	+1.7553711
+0.0122070	+2.7539063	+2.8735352	+1.7749023
+0.0122070	+2.7783203	+2.8930664	+1.7846680
+0.0146484	+2.8051758	+2.8540039	+1.7675781
+0.0170898	+2.8320313	+2.8979492	+1.7944336
+0.0122070	+2.8369141	+2.9028320	+1.8090820
+0.0195313	+2.8613281	+2.9199219	+1.8261719
+0.0170898	+2.8759766	+2.9418945	+1.8334961
+0.0122070	+2.9028320	+2.9199219	+1.8286133
+0.0170898	+2.9296875	+2.9516602	+1.8383789
+0.0097656	+2.9394531	+2.9663086	+1.8481445
+0.0122070	+2.9614258	+2.9931641	+1.8579102
+0.0244141	+2.9785156	+3.0078125	+1.8750000
+0.0170898	+3.0053711	+2.9980469	+1.8676758
+0.0170898	+3.0175781	+3.0078125	+1.8847656
+0.0170898	+3.0322266	+3.0273438	+1.8945313
+0.0146484	+3.0468750	+3.0468750	+1.9238281
+0.0170898	+3.0688477	+3.0834961	+1.9311523
+0.0195313	+3.0883789	+3.0639648	+1.9311523
+0.0195313	+3.1079102	+3.0688477	+1.9335938
+0.0122070	+3.1274414	+3.0786133	+1.9482422
+0.0219727	+3.1518555	+3.1103516	+1.9555664
+0.0195313	+3.1591797	+3.1127930	+1.9580078
+0.0195313	+3.1860352	+3.1152344	+1.9580078
+0.0170898	+3.1860352	+3.1054688	+1.9702148
+0.0122070	+3.2006836	+3.1225586	+1.9799805
+0.0170898	+3.2177734	+3.0908203	+1.9799805
+0.0122070	+3.2275391	+3.1152344	+1.9653320
+0.0146484	+3.2446289	+3.1298828	+1.9921875
+0.0097656	+3.2470703	+3.1445313	+2.0019531
+0.0170898	+3.2519531	+3.1445313	+2.0068359
+0.0122070	+3.2495117	+3.1811523	+2.0166016
+0.0122070	+3.2617188	+3.1835938	+2.0507813
+0.0244141	+3.2861328	+3.1713867	+2.0239258
+0.0146484	+3.3081055	+3.1811523	+2.0288086
+0.0170898	+3.3276367	+3.1762695	+2.0288086
+0.0195313	+3.3300781	+3.1958008	+2.0385742
+0.0122070	+3.3227539	+3.2275391	+2.0214844
+0.0195313	+3.3300781	+3.1982422	+2.0410156
+0.0122070	+3.3374023	+3.1933594	+2.0434570
+0.0122070	+3.3544922	+3.2006836	+2.0434570
+0.0122070	+3.3569336	+3.1982422	+2.0434570
+0.0195313	+3.3618164	+3.2226563	+2.0581055
+0.0170898	+3.3666992	+3.1958008	+2.0629883
+0.0170898	+3.3691406	+3.2080078	+2.0654297
+0.0195313	+3.3715820	+3.2202148	+2.0605469
+0.0170898	+3.3886719	+3.2080078	+2.0629883
+0.0097656	+3.3837891	+3.2324219	+2.0825195
+0.0146484	+3.3959961	+3.2226563	+2.0751953
+0.0097656	+3.3862305	+3.2397461	+2.0800781
+0.0170898	+3.3984375	+3.2397461	+2.0727539
+0.0170898	+3.3959961	+3.2812500	+2.0800781
+0.0122070	+3.3959961	+3.2641602	+2.0898438
+0.0122070	+3.3984375	+3.2470703	+2.0800781
+0.0170898	+3.4008789	+3.2495117	+2.0874023
+0.0195313	+3.4082031	+3.2568359	+2.0874023
+0.0170898	+3.4082031	+3.2617188	+2.0996094
+0.0122070	+3.4106445	+3.2568359	+2.0874023
+0.0146484	+3.4106445	+3.2421875	+2.1044922
+0.0146484	+3.4130859	+3.2495117	+2.0947266
+0.0146484	+3.4106445	+3.2519531	+2.0922852
+0.0170898	+3.3691406	+3.2568359	+2.1044922
+0.0122070	+3.3203125	+3.2641602	+2.0776367
+0.0170898	+3.2519531	+3.2080078	+2.0751953
+0.0146484	+3.2104492	+3.2104492	+2.0654297
+0.0146484	+3.1835938	+3.2031250	+2.0532227
+0.0122070	+3.1494141	+3.2128906	+2.0312500
+0.0170898	+3.1396484	+3.1274414	+2.0336914
+0.0097656	+3.1201172	+3.1616211	+2.0019531
+0.0170898	+3.1298828	+3.1250000	+1.9824219
+0.0122070	+3.1372070	+3.1079102	+1.9750977
+0.0170898	+3.1250000	+3.0834961	+1.9726563
+0.0195313	+3.0932617	+3.1005859	+1.9702148
+0.0146484	+3.0517578	+3.0810547	+1.9458008
+0.0170898	+3.0273438	+3.0737305	+1.9409180
+0.0170898	+3.0029297	+3.0664063	+1.9335938
+0.0122070	+2.9760742	+3.0444336	+1.9335938
+0.0122070	+2.9541016	+3.0322266	+1.9433594
+0.0097656	+2.9272461	+3.0566406	+1.9189453
+0.0195313	+2.9296875	+3.0224609	+1.8969727
+0.0195313	+2.9565430	+2.9956055	+1.8823242
+0.0195313	+2.9638672	+2.9809570	+1.8652344
+0.0146484	+2.9638672	+2.9663086	+1.8603516
+0.0195313	+2.9443359	+2.9370117	+1.8481445
+0.0122070	+2.9296875	+2.9272461	+1.8310547
+0.0170898	+2.9248047	+2.9150391	+1.8090820
+0.0170898	+2.9028320	+2.8906250	+1.7895508
+0.0146484	+2.8833008	+2.8710938	+1.7993164
+0.0170898	+2.8417969	+2.9052734	+1.8090820
+0.0170898	+2.8271484	+2.8808594	+1.7944336
+0.0195313	+2.8173828	+2.8686523	+1.7773438
+0.0122070	+2.8222656	+2.8613281	+1.7651367
+0.0146484	+2.8198242	+2.8344727	+1.7724609
+0.0195313	+2.8271484	+2.8613281	+1.7529297
+0.0146484	+2.8295898	+2.8369141	+1.7456055
+0.0195313	+2.8369141	+2.8271484	+1.7407227
+0.0146484	+2.8369141	+2.8637695	+1.7529297
+0.0170898	+2.8222656	+2.8540039	+1.7431641
+0.0122070	+2.7954102	+2.8198242	+1.7456055
+0.0170898	+2.7685547	+2.8613281	+1.7578125
+0.0170898	+2.7514648	+2.8686523	+1.7626953
+0.0170898	+2.7294922	+2.8784180	+1.7749023
+0.0146484	+2.7099609	+2.8515625	+1.7602539
+0.0195313	+2.6928711	+2.8442383	+1.7553711
+0.0122070	+2.6708984	+2.8369141	+1.7431641
+0.0146484	+2.6611328	+2.7978516	+1.7138672
+0.0195313	+2.6806641	+2.7465820	+1.6918945
+0.0146484	+2.6782227	+2.7294922	+1.6796875
+0.0195313	+2.6806641	+2.7148438	+1.6650391
+0.0170898	+2.6708984	+2.7197266	+1.6528320
+0.0146484	+2.6660156	+2.7148438	+1.6406250
+0.0170898	+2.6562500	+2.7392578	+1.6552734
+0.0195313	+2.6538086	+2.7148438	+1.6259766
+0.0122070	+2.6293945	+2.7026367	+1.6235352
+0.0122070	+2.5976563	+2.6904297	+1.6162109
+0.0122070	+2.5781250	+2.6733398	+1.6186523
+0.0195313	+2.5537109	+2.6660156	+1.5991211
+0.0170898	+2.5390625	+2.6586914	+1.5966797
+0.0122070	+2.5244141	+2.6367188	+1.5771484
+0.0122070	+2.5195313	+2.6245117	+1.5673828
+0.0097656	+2.5097656	+2.5854492	+1.5454102
+0.0146484	+2.5073242	+2.5634766	+1.5112305
+0.0146484	+2.5170898	+2.5146484	+1.4843750
+0.0146484	+2.5048828	+2.5463867	+1.5112305
+0.0219727	+2.5000000	+2.5610352	+1.5161133
+0.0122070	+2.4804688	+2.5830078	+1.5283203
+0.0195313	+2.4560547	+2.6049805	+1.5454102
+0.0122070	+2.4389648	+2.5976563	+1.5576172
+0.0122070	+2.4145508	+2.6464844	+1.5527344
+0.0097656	+2.3925781	+2.6171875	+1.5551758
+0.0146484	+2.3779297	+2.6171875	+1.5551758
+0.0195313	+2.3681641	+2.6220703	+1.5478516
+0.0146484	+2.3559570	+2.6171875	+1.5454102
+0.0195313	+2.3608398	+2.6147461	+1.5454102
+0.0097656	+2.3706055	+2.6000977	+1.5527344
+0.0170898	+2.3754883	+2.6074219	+1.5551758
+0.0122070	+2.3779297	+2.5927734	+1.5551758
+0.0170898	+2.3730469	+2.6000977	+1.5527344
+0.0122070	+2.3608398	+2.5878906	+1.5527344
+0.0195313	+2.3339844	+2.5976563	+1.5478516
+0.0122070	+2.3193359	+2.6074219	+1.5527344
+0.0122070	+2.2924805	+2.5854492	+1.5673828
+0.0170898	+2.2924805	+2.6147461	+1.5527344
+0.0146484	+2.2753906	+2.6098633	+1.5478516
+0.0170898	+2.2729492	+2.5976563	+1.5429688
+0.0170898	+2.2583008	+2.6025391	+1.5454102
+0.0122070	+2.2436523	+2.6123047	+1.5380859
+0.0146484	+2.2460938	+2.5927734	+1.5429688
+0.0170898	+2.2509766	+2.5952148	+1.5478516
+0.0170898	+2.2583008	+2.5927734	+1.5332031
+0.0170898	+2.2631836	+2.5952148	+1.5380859
+0.0097656	+2.2436523	+2.5830078	+1.5502930
+0.0170898	+2.2241211	+2.6000977	+1.5332031
+0.0122070	+2.2045898	+2.6293945	+1.5380859
+0.0122070	+2.1972656	+2.5878906	+1.5380859
+0.0122070	+2.1826172	+2.5927734	+1.5332031
+0.0195313	+2.1801758	+2.6098633	+1.5380859
+0.0097656	+2.1582031	+2.6074219	+1.5380859
+0.0219727	+2.1533203	+2.5952148	+1.5380859
+0.0170898	+2.1362305	+2.5952148	+1.5380859
+0.0097656	+2.1313477	+2.5854492	+1.5332031
+0.0097656	+2.1362305	+2.6123047	+1.5454102
+0.0195313	+2.1435547	+2.5903320	+1.5380859
+0.0170898	+2.1435547	+2.5927734	+1.5380859
+0.0146484	+2.1362305	+2.5903320	+1.5380859
+0.0146484	+2.1215820	+2.5927734	+1.5380859
+0.0170898	+2.1069336	+2.5927734	+1.5429688
